1	-665.4485446872679
2	-221.78114821798718
3	-132.0521604016139
4	-93.49584013324211
5	-71.73287056033428
6	-57.75187648349576
7	-47.86545551230881
8	-40.49846788883913
9	-34.72053307173249
10	-30.065989206900657
11	-26.214694778652976
12	-22.971896916486696
13	-20.2406074486072
14	-17.9058095362909
15	-15.940681265692774
16	-14.28017315394225
17	-12.882252858858768
18	-11.707111926781405
19	-10.710314813027564
20	-9.855755843986419
21	-9.115375469383721
22	-8.460856074195846
23	-7.877243347021446
24	-7.345578932992775
25	-6.858421544862903
26	-6.403919222663562
27	-5.978705607284775
28	-5.575206476657415
29	-5.1929183359195275
30	-4.826271931844953
31	-4.477384849582451
32	-4.142032407410779
33	-3.824581926230114
34	-3.522983707884421
35	-3.2430456424983705
36	-2.986464454383365
37	-2.7586110375179778
38	-2.5636922794641848
39	-2.402722002307235
40	-2.2773730918140003
41	-2.187635313563613
42	-2.163198446986315
43	-2.162416565067014
44	-2.1579347814067082
45	-2.1558262326026387
46	-2.1510549121484925
47	-2.1440125308859157
48	-2.138729529696793
49	-2.13281397580491
50	-2.1214088180089563
51	-2.120417046877769
52	-2.1080124649776315
53	-2.097410567394124
54	-2.0787285466770666
55	-2.063492300526701
56	-2.0575644150420316
57	-2.0476396243064205
58	-2.041088374341004
59	-2.0250197300545203
60	-2.0186678467307435
61	-2.0101313543086485
62	-2.0000867830638875
63	-1.9920738622397742
64	-1.9837508912520903
65	-1.9723816753150971
66	-1.9642169645291598
67	-1.9528470379497262
68	-1.9490057657438002
69	-1.9457600940363997
70	-1.9374266774960796
71	-1.9338737368154852
72	-1.9284830238627366
73	-1.9274994728783492
74	-1.9228288201589727
75	-1.9173312008154348
76	-1.9100263927633547
77	-1.9058824699954064
78	-1.9002795493182343
79	-1.8873914670983813
80	-1.8706725339380568
81	-1.8633358158936018
82	-1.8591087090782286
83	-1.8529613583700963
84	-1.8487280274732147
85	-1.8453853998091099
86	-1.8379656695746323
87	-1.825219917850356
88	-1.8133225491156546
89	-1.809500089638232
90	-1.805998857024723
91	-1.8001344105209722
92	-1.7917503323457185
93	-1.790801650045145
94	-1.7799520012359258
95	-1.7721582584540128
96	-1.763529955223008
97	-1.7543309807309666
98	-1.7505915031444788
99	-1.739757692923426
100	-1.736130490461876
101	-1.733046852127801
102	-1.7278078566158914
103	-1.7219533790947974
104	-1.7110801510397728
105	-1.703213695648498
106	-1.701803090719697
107	-1.7011444774855151
108	-1.697095296473176
109	-1.6945267766114958
110	-1.6872555734006847
111	-1.684684373176999
112	-1.6784291810708358
113	-1.6763624248040274
114	-1.6713055213268206
115	-1.6703639461188708
116	-1.6692066522408713
117	-1.6677900410631217
118	-1.6660085146058117
119	-1.6626139593146114
120	-1.659718524941563
121	-1.6574704301685526
122	-1.655044027756518
123	-1.6537896059597077
124	-1.6512208137773288
125	-1.6488482465013217
126	-1.6470088431532923
127	-1.6431885909470985
128	-1.6395900627021889
129	-1.6336350990855941
130	-1.6275207396253148
131	-1.6258571525388585
132	-1.6226123880044006
133	-1.6201385608716263
134	-1.6180084204671756
135	-1.617377501918056
136	-1.6125790957653625
137	-1.6091450363772857
138	-1.606852656396727
139	-1.6055306819551947
140	-1.6032111362120003
141	-1.6017772800331758
142	-1.6002683822256638
143	-1.5960482806278402
144	-1.5931259803732238
145	-1.5896945737306438
146	-1.5870443384374548
147	-1.5840861299332412
148	-1.581758350689892
149	-1.575572763166033
150	-1.5736272193178906
151	-1.5697852809527255
152	-1.5668255994965117
153	-1.563696802582215
154	-1.5611160510775997
155	-1.5599554029749372
156	-1.556178733321789
157	-1.5526720056075527
158	-1.5507265618130366
159	-1.5467296378436544
160	-1.5441930280599316
161	-1.5405810316820137
162	-1.5394501786208252
163	-1.536594666274354
164	-1.5351817963260515
165	-1.531322944637182
166	-1.529828168638026
167	-1.5272149512259294
168	-1.5260410358306866
169	-1.5225917840373078
170	-1.5202505779639819
171	-1.5156234786773772
172	-1.5136727790636677
173	-1.5073403865134194
174	-1.5040498493908352
175	-1.5022975484375611
176	-1.5002702365244287
177	-1.4990823906997164
178	-1.4942638882282393
179	-1.4935248667254262
180	-1.4908395758183417
181	-1.4882903192920507
182	-1.4841958877778596
183	-1.482697266240934
184	-1.4810700840046618
185	-1.4773759544946128
186	-1.4750894572694606
187	-1.473482369155634
188	-1.4718372795231236
189	-1.4706378008391126
190	-1.4674074633785494
191	-1.4660582236286481
192	-1.4630400967140669
193	-1.461589648607961
194	-1.4582267917808804
195	-1.4565978580921555
196	-1.4559340171663102
197	-1.4544419359904084
198	-1.450376189323698
199	-1.4472622444338947
200	-1.4467686083850453
201	-1.4447807725799542
202	-1.442435098191806
203	-1.4392531083125928
204	-1.4358321189813437
205	-1.434441880400804
206	-1.4336648543537533
207	-1.4325226379441485
208	-1.4306267363159604
209	-1.4282574599491733
210	-1.4277922231237299
211	-1.4258046302375267
212	-1.424703388843587
213	-1.4229916109797789
214	-1.4215803313069313
215	-1.4182483581050709
216	-1.4155323536260098
217	-1.4129448511155605
218	-1.4117682062606147
219	-1.4096590406917446
220	-1.4058155954807288
221	-1.400529377271508
222	-1.3989245352457804
223	-1.3979926743432731
224	-1.3925109641194664
225	-1.3893008409379444
226	-1.3866262541240157
227	-1.3852474263247403
228	-1.3836688997034996
229	-1.379722163578097
230	-1.3778224364538167
231	-1.3719409466124797
232	-1.370893303366747
233	-1.369757441146585
234	-1.368732480906164
235	-1.3638037874745288
236	-1.3605284236839479
237	-1.358444877697008
238	-1.3564564349195045
239	-1.3543096817593674
240	-1.3519732215440798
241	-1.3504589646616498
242	-1.3484705099055303
243	-1.3472038947945846
244	-1.346369118637833
245	-1.3453947701921392
246	-1.3447604647522255
247	-1.3435980664561111
248	-1.342848521275437
249	-1.3408221654261703
250	-1.3384471688197308
251	-1.3360220015895508
252	-1.3343371036771092
253	-1.3337203344419497
254	-1.3318230996420484
255	-1.326420830612218
256	-1.3253055775119225
257	-1.321527390960232
258	-1.3189719947341836
259	-1.3154279947500414
260	-1.3130786826463108
261	-1.308401854715302
262	-1.305750174905185
263	-1.3030063414858042
264	-1.2988300154966537
265	-1.2974654347429344
266	-1.2954551447677385
267	-1.2946021051443506
268	-1.2921933313067082
269	-1.2909875696482913
270	-1.2888831522106972
271	-1.2863048546124594
272	-1.2839440415451089
273	-1.2817045447953919
274	-1.2805357523364824
275	-1.278192718661609
276	-1.2751049155580936
277	-1.271277031271418
278	-1.2689176757171095
279	-1.2663753666985005
280	-1.2612081385890106
281	-1.2582798533111734
282	-1.2559706013702843
283	-1.252501302973011
284	-1.2478101254305298
285	-1.244531513280014
286	-1.2430252437605422
287	-1.2369462375505296
288	-1.2338976429159922
289	-1.2296148502770965
290	-1.2286309246498606
291	-1.2259352359537383
292	-1.2223967085172665
293	-1.2175311204108472
294	-1.2142865562731202
295	-1.2115753152376783
296	-1.2104878665448766
297	-1.208595660925915
298	-1.1993188358635425
299	-1.190456041448016
300	-1.1836194426274553
301	-1.178141164415484
302	-1.1721826559714967
303	-1.1651749601400458
304	-1.159537859156158
305	-1.156800116059737
306	-1.149164446963168
307	-1.1474778026490398
308	-1.1462014839920287
309	-1.1413540673981197
310	-1.1378319586748795
311	-1.132766145105304
312	-1.1266247358024402
313	-1.1213469723707759
314	-1.1175128445351892
315	-1.111370233521342
316	-1.1071996102230057
317	-1.1025614118499392
318	-1.0974899050693308
319	-1.0866318529384076
320	-1.085160649158096
321	-1.0788209702830818
322	-1.0746455900753307
323	-1.0620130124526446
324	-1.058418602403612
325	-1.0549254270769441
326	-1.0536998887001279
327	-1.040580128958383
328	-1.0379706983595693
329	-1.0343361591524016
330	-1.0290260481245996
331	-1.0185877237372498
332	-1.0140185809364488
333	-1.002342754617937
334	-0.9981351292292012
335	-0.9955340774286516
336	-0.9895715575873724
337	-0.9798214791978023
338	-0.9766210920522327
339	-0.973755721834582
340	-0.966687704913349
341	-0.9592420933317711
342	-0.9521310361599206
343	-0.9486749898539771
344	-0.9446262124078424
345	-0.9365245339132535
346	-0.9346411957435469
347	-0.9265087218925905
348	-0.9226960481650918
349	-0.9163060954113013
